customer_id,product_id,quantity,price
37373,897,5,41.57
45364,4966,8,403.68
10886,7337,1,75.35
81260,155,2,97.23
60399,9109,2,486.23
40592,8042,3,415.63
38688,2258,8,455.14
7136,9489,9,78.14
14339,8787,1,181.31
95059,1872,6,269.14
90741,5841,3,406.62
83170,7551,1,55.77
31329,3186,2,108.45
98850,8374,10,203.53
49299,3993,3,314.68
29895,7669,10,357.15
24394,4659,2,466.52
49843,4663,7,88.68
90431,4427,7,148.95
34814,5729,4,317.52
34529,6354,3,86.75
90622,7250,7,83.1
62497,7791,6,47.69
97157,9406,2,281.49
9603,933,10,132.91
62518,1528,2,17.33
49784,9999,4,277.32
38628,1430,10,168.3
38985,3583,8,51.86
66532,3553,1,193.25
43902,5556,8,183.02
48558,9730,7,449.33
44564,7636,2,213.81
85609,9581,3,251.86
79959,9965,5,268.51
92450,9116,7,447.12
86628,6926,3,116.83
45106,9281,7,234.01
63256,5378,2,52.85
13271,373,3,229.34
32912,2550,8,52.71
90724,9546,6,463.79
4359,2047,6,315.47
89224,7990,8,39.83
56239,8846,7,286.07
95819,9611,1,460.01
11326,3046,9,76.01
14314,8945,9,371.23
67416,1255,2,208.42
28889,3999,1,211.91
87846,9141,9,397.5
9627,8900,1,279.14
68111,4824,7,359.65
42421,2001,6,483.05
13540,2979,8,494.02
99252,7438,8,456.35
33903,6001,4,371.5
84038,9585,1,44.4
78263,853,2,236.23
21196,4476,4,336.02
36549,5174,6,333.43
22242,7169,1,112.68
84910,6946,1,425.1
2565,6497,9,87.88
98515,9378,5,199.47
30461,3953,2,483.2
79617,6715,3,126.92
71563,9803,7,43.94
26356,5523,4,436.25
36360,2994,6,183.17
20039,7128,2,193.17
41964,1596,10,331.43
97507,9437,9,49.54
33347,5482,9,268.73
81267,5839,2,121.68
49129,4926,7,48.99
37778,9160,7,469.42
94954,130,1,69.09
66655,7914,6,138.66
71863,7300,8,389.6
13505,5334,9,110.52
46494,2816,6,99.38
89664,8763,4,343.85
27115,8664,5,58.1
83932,7933,7,148.17
55124,8031,1,296.55
5762,2207,2,174.03
99216,7994,3,406.26
33765,9159,7,231.5
61139,8542,10,141.71
25126,451,5,461.41
33941,6233,5,479.4
70,9109,8,149.43
40833,2401,6,268.83
94710,9034,6,433.24
84215,5863,6,46.09
83688,5382,7,454.74
83409,3366,10,323.14
75447,2696,1,462.82
38522,9452,7,34.41
9512,1700,5,67.87
16169,7038,8,398.4
69116,8344,2,29.71
5705,4891,6,152.01
41118,7635,7,349.37
95541,2534,4,55.41
63801,4322,2,372.85
1519,6212,9,221.68
5646,7651,9,472.07
40368,3954,5,108.39
73773,1302,3,326.94
65617,9885,2,385.52
58482,6693,3,372.5
48510,6978,2,120.28
220,7564,3,161.87
48358,2132,5,492.2
19087,9307,1,187.31
56583,9036,6,397.91
21860,3109,3,56.09
49147,6099,7,249.34
89463,227,7,427.51
63983,7723,1,424.05
57058,4188,4,15.15
62035,8446,1,19.23
71250,4437,7,66.84
5552,1353,3,57.08
95441,443,1,494.67
59333,5254,5,494.43
42522,2983,4,290.84
1755,2013,8,299.62
39813,1759,8,445.15
79441,5988,8,283.87
36539,5598,6,476.26
49463,8151,9,388.0
24608,3590,10,331.92
43308,7509,7,478.75
47293,2324,2,445.91
75513,5808,1,154.89
26970,522,10,383.23
66927,8795,2,146.31
74981,8144,5,294.97
56600,7942,3,54.83
55138,2839,7,26.07
82715,5440,8,399.84
39299,1672,3,492.8
71012,3458,1,440.97
30202,782,10,27.51
9810,2165,6,172.83
9050,2529,9,210.78
88740,592,10,469.1
29022,747,1,79.69
29781,7143,3,260.79
1814,1084,8,343.64
48022,2274,1,201.65
44810,4437,10,391.49
34396,2029,10,102.87
79482,377,4,213.74
39962,9083,3,245.4
21686,7098,9,375.92
29505,6171,9,251.8
40201,8226,9,208.54
80081,4292,2,461.99
29574,1786,3,281.34
81839,3948,7,334.82
61982,9822,1,359.73
83454,9396,7,104.74
8455,3989,5,11.96
89203,2634,8,448.13
34728,2882,2,92.17
39762,3369,9,483.85
31106,1801,5,191.96
64850,7010,10,358.74
42668,6586,9,346.35
19820,9904,2,258.6
81089,9251,3,224.32
85944,3073,9,431.59
52457,5832,3,450.23
32072,8864,1,485.87
49793,8658,8,181.53
64998,6569,10,83.71
68216,1940,1,394.8
54052,4175,2,87.9
38011,6343,2,449.98
18666,6014,10,94.84
65067,7088,8,57.82
38891,4334,1,259.07
60992,302,7,126.52
36524,9628,8,421.91
81247,2184,5,162.93
2537,6452,9,435.61
18523,3702,2,23.47
67,2487,4,347.7
88378,5280,4,373.89
98581,8605,4,14.73
59064,19,9,391.04
52578,3050,4,77.51
66804,9106,9,112.64
17656,1986,10,24.6
78022,8031,2,292.61
88981,3533,1,49.17
60054,2413,8,425.75
9944,619,2,190.49
87860,2648,10,362.18
72770,8377,2,488.27
56324,8847,5,460.32
66117,3983,4,448.76
22393,2015,3,260.06
58922,3731,5,165.48
48172,3900,6,272.76
35819,7831,8,339.46
90351,4872,10,207.54
98331,6696,7,448.23
22265,2153,7,217.93
6928,5755,10,87.67
43096,8722,6,471.09
99164,1049,2,13.13
85567,2563,7,147.5
27341,2176,5,68.84
90736,3227,3,450.41
13542,5964,10,450.69
14985,549,2,306.48
28569,3495,5,310.29
80601,5386,2,62.16
30234,4097,3,279.07
38207,3437,6,286.04
33347,2060,3,242.77
46215,2517,1,145.55
4525,8339,6,464.9
4029,8197,9,431.43
64356,4085,4,92.32
63237,5552,10,89.12
19117,5992,1,32.68
15695,7228,5,136.55
95927,7039,3,203.22
73803,6806,2,419.99
25863,2302,6,282.62
49633,3645,9,308.35
58403,3111,4,50.22
28554,8912,5,321.24
53088,1706,7,226.24
26361,3977,7,496.52
73699,306,1,253.79
76891,6068,5,320.27
79163,45,7,150.94
82352,2732,1,469.53
65540,8946,8,115.65
49103,3250,10,95.71
7103,6086,3,121.57
65002,8864,10,200.0
40109,6356,3,82.3
83664,8371,6,477.91
42283,6863,10,413.29
67654,1063,1,306.32
88924,7485,7,451.54
37594,9892,8,254.36
30488,4394,5,114.34
59047,5873,8,57.12
81035,70,8,362.8
19856,8949,2,457.0
82390,2043,1,245.15
28173,902,10,258.41
63194,1007,6,497.7
83104,3699,1,457.41
15995,8269,2,68.55
70716,5806,2,152.76
70542,9881,3,499.39
24772,8380,9,85.9
16709,5177,4,450.29
17636,8432,5,339.2
43850,1384,3,138.47
857,6564,1,19.37
16613,49,5,383.41
57390,948,6,313.03
51235,9147,10,234.27
78758,6221,4,410.51
88060,3098,9,20.51
39569,5477,4,213.48
32944,5064,1,82.21
42943,1139,2,60.41
5651,2925,7,21.17
65721,8197,4,433.25
60619,1241,10,402.81
63723,5542,8,149.84
43451,6016,8,93.07
20973,98,5,139.3
21913,696,5,189.13
2766,5860,3,157.46
94649,7693,7,208.01
94467,8888,2,299.13
92088,7245,5,393.44
37103,8111,1,444.2
38150,4657,8,408.63
31976,4775,5,422.87
56430,3527,7,371.83
2392,58,9,244.66
85573,1745,4,250.53
50257,5688,7,479.67
83147,2060,4,192.16
21624,9561,4,162.28
68394,1778,3,462.6
69893,4345,1,128.51
64208,4358,7,103.87
57196,4656,4,277.69
88956,339,2,348.43
79477,9184,3,218.36
15131,6539,7,430.62
86233,2089,1,492.33
47575,545,10,432.11
78024,200,10,86.39
37894,7167,3,401.91
68455,2774,8,175.33
20330,693,9,32.51
46853,518,9,263.05
84049,983,10,211.68
65494,206,9,251.89
60961,5473,9,287.36
40367,4382,2,149.81
79074,5654,5,314.75
65829,5129,7,433.97
85684,5247,9,107.71
93440,75,8,294.08
49225,1694,7,315.31
74992,4833,9,49.59
25731,232,5,69.55
37336,1233,8,351.3
21151,4582,10,233.09
15210,1498,1,386.0
63622,4316,1,110.58
61814,5706,2,47.69
80990,6538,2,156.88
4862,8351,1,359.38
89572,3037,7,343.33
22864,9211,1,399.73
19593,6410,10,245.35
56473,5379,10,288.71
44705,8322,7,133.62
65994,6994,10,131.3
65496,5180,2,369.52
35017,4933,2,56.57
27698,8071,6,12.4
20221,4742,8,109.17
10616,1963,2,108.61
55637,9071,10,422.12
27114,2702,8,231.69
49298,910,5,62.17
20315,6856,4,327.34
46187,5784,7,328.91
18620,312,1,453.0
28645,9055,5,368.63
71245,1430,4,408.95
11883,1322,7,129.02
53175,6842,2,456.94
31972,8910,5,18.57
61850,5885,3,116.48
42893,3768,3,312.62
91854,7346,5,497.75
37876,9706,3,262.83
26930,3950,5,94.93
61971,9003,8,317.37
99415,9322,9,159.85
16863,9814,1,210.84
34550,7661,10,283.74
31272,6794,9,409.53
3756,5739,9,412.79
4066,393,1,324.5
58138,1721,7,410.48
97354,6228,6,369.16
91737,1964,7,404.83
59752,179,3,51.66
3304,7312,9,341.8
21023,7970,6,91.7
13838,2565,10,342.19
64520,549,3,393.6
58393,7830,6,216.58
34068,2891,4,441.06
34992,7650,7,373.21
10525,722,10,64.64
93179,1425,5,459.63
4722,8429,1,180.95
73619,4721,10,498.59
76828,3123,8,367.36
38563,4834,7,455.23
37376,4716,2,392.0
1872,6024,7,342.73
34505,6430,10,345.73
55984,1356,2,159.79
45,3034,10,422.56
16311,7320,4,428.47
79374,675,9,242.81
63267,191,2,144.86
31017,3259,3,137.73
67839,6018,5,61.18
39340,9476,3,297.9
92742,8228,3,84.37
13647,2325,3,439.35
10472,4808,3,306.41
23255,6251,1,247.34
71315,865,1,211.21
70926,147,1,381.7
14361,8995,1,459.97
21769,4012,7,431.84
53207,4717,9,437.99
31976,4595,3,155.83
91556,6727,3,282.39
9849,3700,7,155.78
84253,5013,10,203.63
31957,8903,7,319.36
16968,3915,3,399.19
55776,6422,7,161.4
68817,5773,10,410.59
2430,7469,1,477.02
41548,3015,10,307.41
85170,3305,4,200.58
26075,8215,9,221.69
20561,1476,2,416.28
12929,1177,10,438.31
69593,3390,9,12.74
73995,5525,10,15.66
62957,2943,1,494.47
37253,9533,5,200.51
73086,7226,8,254.12
53110,1231,8,496.61
56297,5363,8,372.73
81202,3324,10,91.09
91475,8204,8,107.67
45464,8439,9,24.47
32811,4993,6,119.85
27458,2217,3,333.09
95250,5139,5,482.33
15230,408,5,262.76
96802,9147,7,162.12
79907,293,9,31.97
93906,4822,2,453.08
36408,1341,10,223.85
66925,7722,5,28.77
72477,5033,6,336.84
94754,2955,9,385.66
56407,1387,4,28.75
23569,1107,5,79.2
19366,6381,1,18.64
387,3483,10,24.79
41145,9423,3,295.87
80238,4236,3,363.82
53413,6654,6,447.28
70459,9978,5,352.51
15560,7592,7,331.29
86675,8257,1,122.74
81125,656,8,12.9
87474,7836,4,416.04
65567,7572,5,79.75
84746,7055,8,346.82
86848,9756,5,53.85
1055,9989,9,420.79
93211,9548,1,214.89
395,6009,2,465.63
60122,6549,8,263.02
75819,3629,7,100.3
70344,8289,5,192.16
76390,3507,10,419.42
84195,4583,1,14.78
97683,6875,10,247.69
43449,5876,7,242.07
93864,1363,2,143.11
20957,2302,4,300.8
26621,6192,9,435.38
76946,8492,7,350.49
53886,4695,7,400.68
65407,9944,4,22.74
42934,7022,8,259.49
25718,3487,3,308.21
11681,6259,6,270.3
49700,6590,10,244.54
10124,1055,2,388.29
69537,983,8,314.66
55818,513,9,266.63
11061,6982,3,299.65
37829,2146,2,350.18
2586,3071,8,50.87
57678,5542,7,73.23
5830,2932,8,38.75
59681,4624,5,237.58
76095,9930,4,170.56
41251,4512,7,241.1
78211,1267,9,465.31
40654,7445,7,296.75
53495,8913,10,281.25
44516,9309,8,420.25
75604,224,10,267.88
2492,3065,7,303.67
36143,4527,4,44.09
33006,5308,10,366.44
98560,1700,2,411.63
43988,9679,9,103.39
12837,6826,2,361.79
8078,7260,7,288.77
41621,7580,7,267.33
13694,1072,6,85.58
95979,6457,9,444.37
40815,476,5,283.4
38819,9466,7,164.8
31081,4852,9,77.8
57509,1135,1,290.87
61165,2102,4,203.81
22855,1890,10,265.9
72384,9593,4,469.25
13779,2583,1,58.06
16192,7753,3,147.61
48815,8580,4,408.99
18549,5535,1,42.15
67832,9657,8,440.03
40102,7843,6,176.39
99821,4056,10,374.45
10428,2285,4,496.74
87957,5561,3,225.34
94572,351,10,268.78
84884,5634,2,281.43
354,3248,4,206.66
78186,2155,1,324.33
36822,1068,10,254.93
62988,8274,7,97.02
17682,8789,7,448.12
93786,8386,9,48.5
14638,862,5,487.12
25265,6658,3,241.23
34505,4188,6,221.61
64359,2544,5,253.23
29959,7225,8,440.63
91147,2569,6,167.94
7167,4108,7,214.14
77463,296,1,398.69
65309,3265,8,362.52
66807,3289,1,175.58
67464,3484,6,21.61
6764,5987,4,92.56
17465,3553,6,363.2
82816,7643,9,402.68
15188,3706,9,67.88
39502,7458,9,263.19
56526,4377,2,346.83
76726,6712,5,261.11
74128,3066,4,130.31
24768,9048,6,351.34
23466,3937,5,473.93
83949,7412,2,412.73
53585,2845,3,192.98
88326,5335,7,402.21
41483,9386,10,58.54
1304,3586,5,446.76
64919,5114,3,15.16
60676,5537,7,237.61
93895,4232,3,314.64
13265,9334,10,306.95
1170,6637,9,15.19
86561,6147,6,95.07
11189,1245,6,71.13
40295,6455,7,76.55
18843,6718,9,412.96
49340,1279,5,80.42
79929,3493,4,351.67
84877,9122,2,41.27
51457,6670,1,127.28
87015,985,5,11.6
65067,6187,10,161.97
15256,1251,6,432.42
91622,7742,6,385.19
40456,1275,4,37.72
75404,677,9,483.98
62198,4232,4,359.86
96595,1170,8,180.59
54042,4488,3,158.14
44261,1420,8,300.79
32219,446,3,473.57
72899,1002,8,124.28
91121,1162,2,399.81
39892,9637,6,406.68
68600,1621,8,78.2
81656,7099,3,106.5
38235,8713,4,17.73
66449,9562,10,295.91
12525,7969,6,332.19
50051,6313,6,452.2
84199,8922,6,99.44
40330,1318,4,442.92
10854,8028,1,32.26
18375,5200,7,99.41
49074,378,5,28.81
27963,8406,1,408.95
8462,1963,4,156.7
65881,9993,4,449.55
67267,7104,6,91.4
62962,4154,2,288.77
26543,3828,4,495.9
48371,7160,4,294.24
3461,5995,5,62.25
47381,4649,2,143.41
18579,3200,3,299.7
12324,8315,10,490.32
71907,187,5,346.57
63051,2315,2,281.55
6,7391,3,297.44
30029,7876,10,266.38
57174,6584,6,303.73
27648,5393,9,237.32
68746,3924,4,78.99
77839,9047,2,418.3
27809,6423,6,338.59
7855,9735,5,212.46
31721,7664,10,439.56
91376,2897,8,273.49
20062,3411,5,353.67
42014,1362,9,35.86
78150,558,8,238.99
31749,9417,1,295.41
85024,7369,4,286.15
20640,314,5,477.86
71246,6473,9,484.86
81761,8845,9,277.72
10905,9900,6,372.1
22401,5764,9,194.42
54886,7618,7,250.44
59381,2815,4,73.05
75408,4031,9,432.35
24515,846,7,229.35
12710,9529,1,336.12
87608,1071,1,217.18
73332,5048,8,231.53
26788,529,3,455.67
91055,4258,3,255.66
8581,5898,1,338.13
40982,9425,9,390.69
30312,3546,7,282.26
64813,5430,10,47.14
53284,4200,9,419.23
43913,519,6,200.18
43555,9602,9,280.61
94588,8143,1,101.16
68017,8917,3,463.4
73714,3412,10,283.89
25885,3948,9,263.84
16904,7736,8,338.78
71148,2250,10,197.04
81717,583,1,428.3
60,8672,8,19.81
66646,753,5,132.53
83246,3239,7,371.42
4861,2606,4,199.14
61034,2094,3,373.35
30096,1457,10,272.23
9569,7777,9,19.98
89149,9528,8,161.72
13100,2219,5,273.5
5212,2175,8,198.71
48637,5571,10,372.14
94455,2671,9,371.19
62677,505,2,488.06
30098,2887,8,306.0
82092,8119,9,41.36
13983,5173,8,341.24
28485,3967,6,283.11
19017,7978,6,53.55
97102,6346,5,368.09
33886,7507,8,291.52
8744,3635,6,499.83
41398,6266,1,418.68
28089,6776,2,173.19
89447,6444,3,239.28
93575,5923,7,126.34
78686,3749,10,336.8
13762,2763,1,250.69
37354,5627,2,429.02
55329,548,5,498.56
28230,1983,3,375.27
30417,171,8,90.49
62606,8258,4,282.25
80232,486,5,57.59
39994,6924,2,170.29
36582,4549,3,109.83
76242,9371,7,240.01
36316,6410,9,302.2
51357,793,7,204.11
34149,2227,9,329.05
36128,3930,10,215.73
11836,1661,10,379.61
52135,9631,5,130.57
68309,6130,5,313.68
57386,4281,4,340.37
61945,707,5,404.4
29983,1193,8,276.56
5872,1536,2,253.46
94768,9314,8,332.68
1271,3265,9,82.38
5841,5598,6,42.41
99113,7573,1,253.39
40158,1385,9,404.64
88854,8500,7,83.42
76692,887,2,295.47
48539,6590,5,350.16
36196,2059,2,206.23
48900,7588,6,362.95
40918,2072,9,205.31
313,6331,5,375.19
79282,673,4,478.55
12104,9015,2,195.47
22777,9188,9,119.66
67598,6983,6,172.64
73611,5687,1,136.41
21099,1683,4,447.06
56481,1078,3,353.28
77725,8474,3,407.32
73255,5297,5,325.9
99969,8607,1,453.58
89877,8529,10,398.25
76628,6129,2,15.41
35811,3020,4,363.2
45795,6049,7,484.43
95831,9101,1,255.16
75766,2291,6,76.98
17975,1176,5,201.64
40710,5922,2,388.36
57173,1221,4,134.62
33537,9975,6,107.32
34146,3650,6,45.94
68796,8802,9,91.82
50854,3846,1,114.9
32353,8487,9,148.08
2815,4417,7,15.4
83335,446,3,30.74
7851,6518,6,129.8
47751,5440,2,331.24
7104,1185,7,20.54
58050,7442,10,122.03
72227,9126,8,370.04
41656,4557,7,394.17
9368,5055,3,114.64
4868,472,3,188.8
67485,3864,7,176.8
51769,7690,9,346.11
90409,2265,7,386.12
53521,2587,3,260.88
73254,3965,6,499.73
6998,7935,6,302.45
54789,2567,1,47.32
4823,2246,4,110.34
82517,5467,1,464.3
68205,4444,6,146.41
61995,1250,9,98.32
21113,6088,6,126.39
44938,7891,1,400.04
20297,6556,10,91.1
65512,7210,8,472.44
17319,6017,3,123.29
48601,95,7,387.35
57098,6133,1,208.86
7563,2818,7,447.18
22371,6834,1,353.57
17149,8574,9,176.92
37920,9580,2,395.33
95537,3564,3,392.1
25649,1274,2,267.53
77585,5621,2,493.62
51002,8261,2,453.56
88356,9865,7,347.44
64850,8534,3,367.68
23275,4397,1,175.79
90877,5269,2,27.52
25368,5383,5,487.11
38208,8720,5,122.37
76066,3613,2,105.65
81155,2661,2,56.71
80281,7542,5,397.12
88767,5100,6,81.9
22327,8264,6,221.95
72571,8573,10,339.59
60242,861,8,258.39
53401,6722,4,230.48
87722,7326,4,142.82
71475,5478,6,402.65
5815,5028,6,37.37
44067,8559,9,83.03
17583,5912,3,98.9
6900,8610,1,17.41
83017,5344,7,124.74
55431,1424,9,125.43
8174,9683,1,264.0
85231,6346,9,40.85
41244,3078,1,18.5
54286,8515,2,84.6
54222,4306,5,378.4
18636,1684,10,307.68
21692,6826,10,338.0
72065,2551,9,50.2
60892,6104,3,287.42
33706,666,7,255.09
78033,6996,8,423.01
40367,9278,7,51.66
17990,5632,6,16.04
52654,6768,10,167.07
25526,5827,8,254.72
47001,135,9,200.85
24998,8917,6,99.82
83283,2035,2,365.79
9043,2752,5,187.15
32149,7363,9,305.22
39019,9432,5,468.25
81297,7957,3,29.88
6916,5835,9,230.71
26958,1556,4,283.4
61155,2009,4,103.33
33059,2712,2,350.42
45778,3978,9,119.28
16023,3117,6,440.02
92539,3219,4,145.83
63337,52,10,427.95
72175,2479,4,375.73
90744,9846,4,253.28
22770,774,3,481.34
4048,2226,9,386.05
87141,8154,7,171.37
29770,1796,2,69.98
48555,5938,7,81.68
89670,8269,3,333.56
87855,8495,9,283.54
88944,9998,2,361.41
19046,7847,6,423.24
77709,4237,6,408.53
73567,115,2,265.19
64991,10,1,341.61
88671,4836,2,199.47
38963,9630,8,265.15
17735,5093,5,118.39
85424,5999,4,408.95
98617,9806,10,385.86
42650,1774,6,22.64
75375,5913,9,124.18
30713,1169,9,179.13
61228,5207,6,219.34
27370,8948,3,498.48
79033,8026,9,355.82
25638,7204,3,107.19
16627,8733,5,34.93
25447,6466,8,126.87
73507,3871,7,19.37
71753,8740,1,217.89
78045,9568,2,256.17
947,3352,10,195.93
84917,9323,1,70.94
32868,5558,5,160.62
33123,2830,6,376.45
87440,2930,2,151.04
93442,9183,8,257.15
48225,9066,1,171.15
10641,4919,7,123.2
13979,2238,7,482.54
16598,9920,2,355.96
77585,9850,9,475.28
12398,8032,10,345.11
51837,5283,5,177.71
38716,4361,1,387.15
13511,5586,1,418.76
28418,9077,2,476.85
23306,8843,6,331.98
60531,5112,3,87.81
19762,3511,1,236.82
55627,4088,1,254.68
54289,6044,7,449.38
70124,4576,1,387.96
78627,386,2,270.66
79156,3567,9,143.21
5387,2772,5,328.44
43851,8510,7,248.01
61523,2787,10,325.57
8724,6959,7,124.7
57872,9195,10,451.74
93122,1952,10,378.32
8482,3767,4,182.39
85555,7900,1,491.45
20038,8041,5,440.11
68320,5060,9,445.52
6160,9829,3,186.06
18276,4356,1,414.36
13331,8818,3,49.88
72773,7562,1,373.54
70045,3547,4,409.91
48116,4996,8,406.59
78467,8479,4,433.3
19436,2342,6,357.05
69321,4718,6,132.95
62322,8584,4,26.41
21209,6723,5,294.34
37066,9120,3,473.13
86831,9632,6,489.24
99629,9597,8,465.45
34761,3315,2,91.39
41480,1516,4,377.96
39603,1732,2,150.17
94527,2565,8,26.26
78782,1655,7,211.35
31015,8724,5,490.8
46175,1146,5,375.76
32072,2443,5,209.58
83520,2438,9,440.21
95628,4802,6,303.59
83553,8991,9,159.94
66242,3546,3,93.06
26942,37,10,228.2
11230,7150,9,448.5
58225,1322,5,462.34
81400,4229,8,191.98
91562,2698,10,88.91
51021,3703,10,108.48
90778,7955,9,499.95
91916,9412,10,41.59
88299,9400,8,374.88
98051,3793,3,275.25
16494,3063,4,316.73
47047,5588,8,248.27
44026,5073,5,188.8
85473,5871,8,216.1
95668,1799,10,447.1
85516,3306,10,330.95
19312,1341,5,245.7
36721,3077,6,431.93
63298,4399,1,139.44
52179,5704,3,273.13
89640,5331,4,471.89
71203,9762,4,358.29
88505,7543,7,276.57
94371,3739,9,483.89
76754,1231,7,90.45
49190,7479,7,467.53
24877,7811,2,149.9
10619,8882,10,71.05
23663,8833,5,486.23
73673,7301,3,190.04
38534,4150,7,347.84
52872,1194,9,453.3
91244,9836,1,114.07
4660,4859,1,108.53
65120,1532,10,131.03
16113,2148,8,163.39
23694,3770,8,409.02
19071,2660,5,401.83
17307,6372,3,486.28
6350,2321,1,289.33
15196,1169,6,82.84
65609,5227,5,93.28
20865,5485,9,377.22
1493,8218,10,384.65
95688,4298,3,378.95
64902,3822,5,15.16
63704,1656,1,65.28
32128,731,7,259.55
97128,4826,3,17.77
52223,241,3,96.87
25514,8428,4,448.49
57628,5998,1,154.95
33758,6090,10,151.25
92603,3630,2,391.94
52306,1640,9,103.25
6463,2973,10,211.93
48806,9014,5,410.56
39027,7544,6,207.67
98264,4218,4,69.14
86996,2329,4,32.85
95466,9348,7,494.3
20299,4058,8,96.35
14673,4491,9,446.73
24546,5063,4,498.78
48829,3356,2,254.0
72315,4280,9,192.14
99897,4235,2,59.23
99602,6214,1,226.15
74407,810,8,205.98
7812,2467,8,92.21
63960,8142,1,312.89
99805,7708,10,103.29
94369,6408,8,68.81
6422,4417,3,330.07
91094,6844,8,356.97
55821,8085,2,282.43
94466,5234,7,493.79
68044,2231,9,364.83
13894,387,6,201.07
19206,1116,3,482.44
91178,8529,6,93.03
61459,2096,6,106.2
48954,5766,3,114.82
71155,63,2,26.35
22862,4752,8,319.65
99868,290,7,200.13
42654,8954,8,170.77
44889,3366,3,48.33
17247,701,6,109.9
42831,1130,1,160.7
24454,1801,10,464.8
37894,8293,4,162.65
35297,6715,7,215.66
57289,794,7,238.26
772,7040,4,351.24
47931,211,10,326.23
85506,9284,7,376.91
51912,5337,2,392.3
13363,7866,8,369.39
27728,7655,3,411.17
618,3079,6,467.55
35228,8984,10,459.02
46617,7563,5,405.45
30201,4018,7,426.04
25008,9649,1,139.14
49288,5207,3,164.01
39438,4695,7,266.47
50501,1187,9,289.33
84945,564,5,339.73
1396,9380,4,34.96
9272,2139,1,23.78
48546,5969,8,331.28
1790,4091,5,181.66
34370,2431,7,176.12
93683,5133,1,193.9
26275,4392,10,162.72
63305,9781,6,499.42
38297,7714,3,497.34
10678,1149,10,50.1
70157,7205,9,388.14
16657,8187,2,126.23
8638,1968,6,415.44
67457,6235,5,264.18
75049,945,8,40.72
33556,3570,7,256.48
59673,5183,1,236.22
76927,5004,1,269.11
47572,9675,3,476.26
27049,6103,5,372.91
70835,5160,6,494.79
87567,6751,1,314.04
84735,2585,7,110.49
61383,1482,4,414.02
62485,9833,3,114.35
17907,5012,10,429.14
97053,2823,1,30.28
25923,8700,8,316.5
4268,3326,2,100.37
24464,2190,5,132.72
60093,9781,9,194.41
24504,2194,7,141.03
33514,1469,3,245.68
48494,922,1,439.25
17570,7314,6,352.21
35262,3226,1,11.54
71278,7757,2,489.7
58043,8936,5,495.14
6475,3626,1,191.8
85273,3036,4,412.25
80794,6432,10,156.41
24636,3649,1,229.79
62722,8363,1,152.62
1467,4262,9,183.97
53335,6502,5,136.63
59362,5517,7,180.74
94996,2923,3,21.26
86381,247,9,108.8
48499,5039,8,481.94
62989,501,6,145.73
45494,3423,1,216.57
9895,9600,10,263.87
66840,6358,5,324.79
89626,355,3,425.06
19804,7939,3,66.19
45624,4278,3,363.23
54100,773,10,112.65
89005,5068,10,203.15
52272,7415,3,138.34
40144,519,10,126.71
59129,8578,7,467.6
93862,8856,6,466.43
17458,4021,4,41.06
52346,6622,8,111.78
8153,7223,8,246.64
81498,3759,2,120.52
74899,931,3,382.86
59579,8802,4,424.03
45422,1337,9,447.48
98791,6548,9,19.39
70659,1309,8,254.89
32390,8242,9,439.43
52236,4141,6,68.11
99254,5508,5,16.47
41364,862,10,363.9
31615,9465,3,363.79
86610,3252,5,282.22
97719,1485,10,160.79
70719,7718,9,359.43
4582,9634,7,391.12
37823,836,8,423.67
27732,1071,3,314.48
21415,4754,6,127.36
64629,5519,1,215.31
42209,9360,9,307.25
81884,3585,3,74.31
30323,6934,6,177.87
71166,3311,2,261.95
13769,6124,5,405.1
81409,7370,2,381.01
90496,5078,6,491.85
93952,7784,10,199.93
88657,9902,1,451.87
64314,1642,3,119.63
56470,9854,7,345.79
21431,111,4,75.9
22249,7526,2,467.27
53788,5668,6,224.0
80798,2609,4,27.96
44346,4907,6,224.65
16781,1983,5,339.18
4660,1232,8,110.76
43125,3503,9,51.18
31495,9196,1,395.38
3593,5419,3,97.48
59216,9076,10,498.38
84477,6076,6,272.13
78569,746,2,403.21
78051,6315,8,264.88
93609,6421,2,80.2
65796,1995,9,317.5
80597,3163,3,264.62
45820,4163,10,82.44
22412,6197,8,111.32
46346,2249,8,363.75
94870,1641,10,182.1
70143,1493,6,287.65
36891,3007,1,367.42
74024,5625,10,439.87
64036,560,7,94.42
46482,291,8,115.3
8995,3045,2,276.02
29126,2973,9,424.18
32523,3516,8,376.88
80036,1216,3,301.98
61488,6910,5,201.38
50017,760,1,286.34
94926,4151,1,392.82
90466,9368,5,463.91
44890,8846,9,272.26
17628,6253,3,142.15
40259,2390,1,479.39
74519,4385,2,484.17
80762,3476,4,158.84
95654,3848,3,297.46
27103,7591,3,216.12
17484,9013,7,32.38
81762,3401,2,76.4
66753,89,7,92.95
26534,3144,7,182.4
46867,9395,2,309.13
8780,3357,4,317.67
75274,3468,7,77.74
31441,6213,9,350.72
79527,8028,9,27.18
16643,2598,9,284.18
81130,8906,6,451.13
36542,4540,4,463.37
70828,7142,6,67.69
8003,3851,10,136.12
74557,3967,8,375.32
74732,5155,7,464.14
95496,7812,6,367.91
79132,4507,2,174.32
19684,841,2,188.79
143,72,4,432.06
67388,4992,2,228.27
7513,7378,8,495.07
86053,3511,6,98.79
18495,3650,7,275.77
98244,6566,10,341.88
24042,5646,7,147.25
39637,8832,5,426.08
